	Fecha	Día de la Semana	Uds.V	Base	Impuestos	Neto	Venta/Uds	Docs	Venta/Doc
88	05/06/2025	4	107	23,449.15	3,751.85	27,201	254.21495327	32	850.03125
89	04/06/2025	3	304	36,414.65	5,826.35	42,241	138.95065789	52	812.32692308
90	03/06/2025	2	126	8,010.34	1,281.66	9,292	73.74603175	24	387.16666667
91	02/06/2025	1	200	12,581.62	2,013.08	14,594.7	72.9735	41	355.96829268
92	01/06/2025	7	506	50,679.35	8,108.65	58,788	116.18181818	130	452.21538462
93	31/05/2025	6	637	62,516.4	10,002.6	72,519	113.84458399	142	510.6971831
94	30/05/2025	5	337	31,443.05	5,030.85	36,473.9	108.23115727	83	439.44457831
95	29/05/2025	4	121	8,440.35	1,350.45	9,790.8	80.91570248	26	376.56923077
96	28/05/2025	3	181	12,952.61	2,072.39	15,025	83.01104972	46	326.63043478
97	27/05/2025	2	112	8,187.06	1,309.94	9,497	84.79464286	28	339.17857143
98	26/05/2025	1	53	9,900.95	1,584.15	11,485.1	216.7	16	717.81875
99	25/05/2025	7	480	44,296.47	7,087.53	51,384	107.05	124	414.38709677
100	24/05/2025	6	591	59,494.67	9,519.13	69,013.8	116.77461929	120	575.115
101	23/05/2025	5	173	14,991.38	2,398.62	17,390	100.52023121	37	470
102	22/05/2025	4	166	11,900.6	1,904.1	13,804.7	83.16084337	33	418.32424242
103	21/05/2025	3	162	10,018.28	1,602.92	11,621.2	71.73580247	30	387.37333333
104	20/05/2025	2	127	9,069.66	1,451.14	10,520.8	82.84094488	39	269.76410256
105	19/05/2025	1	168	11,109.57	1,777.53	12,887.1	76.70892857	38	339.13421053
106	18/05/2025	7	471	39,206.2	6,273	45,479.2	96.55881104	112	406.06428571
107	17/05/2025	6	630	88,065.5	14,090.5	102,156	162.15238095	145	704.52413793
108	16/05/2025	5	337	43,944.19	7,031.11	50,975.3	151.2620178	86	592.73604651
109	15/05/2025	4	576	51,921.54	8,307.46	60,229	104.56423611	105	573.60952381
110	14/05/2025	3	259	24,769.39	3,963.11	28,732.5	110.93629344	48	598.59375
111	13/05/2025	2	220	24,102.48	3,856.42	27,958.9	127.08590909	53	527.52641509
112	12/05/2025	1	232	17,796.54	2,847.46	20,644	88.98275862	53	389.50943396
113	11/05/2025	7	350	35,785.34	5,725.66	41,511	118.60285714	78	532.19230769
114	10/05/2025	6	192	12,622.37	2,019.63	14,642	76.26041667	58	252.44827586
115	09/05/2025	5	182	15,758.45	2,521.35	18,279.8	100.43846154	44	415.45
116	08/05/2025	4	76	5,042.86	806.84	5,849.7	76.96973684	21	278.55714286
117	07/05/2025	3	89	5,196.55	831.45	6,028	67.73033708	21	287.04761905
118	06/05/2025	2	188	21,970.79	3,515.31	25,486.1	135.5643617	44	579.22954545
119	05/05/2025	1	512	33,075.94	5,292.16	38,368.1	74.93769531	100	383.681
120	04/05/2025	7	744	57,780.86	9,244.94	67,025.8	90.08844086	172	389.68488372
121	03/05/2025	6	593	50,882.86	8,141.24	59,024.1	99.53473862	134	440.47835821
122	02/05/2025	5	322	46,729.29	7,476.71	54,206	168.34161491	70	774.37142857
123	01/05/2025	4	1,199	84,187.48	13,470.02	97,657.5	81.44912427	264	369.91477273
124	30/04/2025	3	1,524	100,485.68	16,077.92	116,563.6	76.48530184	349	333.99312321
125	29/04/2025	2	300	20,350.94	3,256.16	23,607.1	78.69033333	78	302.65512821
126	28/04/2025	1	234	17,281.02	2,764.98	20,046	85.66666667	54	371.22222222
127	27/04/2025	7	883	71,228.92	11,396.68	82,625.6	93.57372593	185	446.62486486
128	26/04/2025	6	837	78,641.82	12,582.78	91,224.6	108.98996416	185	493.10594595
129	25/04/2025	5	434	31,595.7	5,055.3	36,651	84.44930876	104	352.41346154
130	24/04/2025	4	883	66,001.54	10,560.26	76,561.8	86.70645527	175	437.496
131	23/04/2025	3	1,032	72,701	11,632.2	84,333.2	81.71821705	251	335.98884462
132	22/04/2025	2	731	48,705.08	7,792.92	56,498	77.28864569	168	336.29761905
133	21/04/2025	1	607	43,523.76	6,963.84	50,487.6	83.17561779	118	427.86101695
134	20/04/2025	7	554	42,322.61	6,771.59	49,094.2	88.61768953	128	383.5484375
135	19/04/2025	6	651	60,930.21	9,748.79	70,679	108.56989247	146	484.10273973
136	18/04/2025	5	726	52,622.79	8,419.71	61,042.5	84.08057851	145	420.98275862
137	17/04/2025	4	917	67,604.34	10,816.66	78,421	85.51908397	188	417.13297872
138	16/04/2025	3	702	43,355.42	6,936.88	50,292.3	71.64145299	146	344.46780822
139	15/04/2025	2	645	45,661.24	7,305.76	52,967	82.11937984	143	370.3986014
140	14/04/2025	1	391	49,526.72	7,924.28	57,451	146.93350384	97	592.27835052
141	13/04/2025	7	793	70,781.53	11,325.07	82,106.6	103.53921816	143	574.17202797
142	12/04/2025	6	490	74,882.79	11,981.21	86,864	177.27346939	90	965.15555556
143	11/04/2025	5	108	9,823.25	1,571.75	11,395	105.50925926	31	367.58064516
144	10/04/2025	4	96	12,565.5	2,010.5	14,576	151.83333333	21	694.0952381
145	09/04/2025	3	210	12,159.76	1,945.54	14,105.3	67.16809524	42	335.84047619
146	08/04/2025	2	40	3,097.42	495.58	3,593	89.825	11	326.63636364
147	07/04/2025	1	42	3,088.57	494.18	3,582.75	85.30357143	15	238.85
148	06/04/2025	7	700	53,537.1	8,565.9	62,103	88.71857143	150	414.02
149	05/04/2025	6	598	43,832.75	7,013.25	50,846	85.02675585	129	394.15503876
150	04/04/2025	5	480	39,215.26	6,274.44	45,489.7	94.77020833	79	575.81898734
151	03/04/2025	4	105	4,137.58	662.02	4,799.6	45.71047619	18	266.64444444
152	02/04/2025	3	110	7,387.75	1,182.05	8,569.8	77.90727273	28	306.06428571
153	01/04/2025	2	90	8,377.58	1,340.42	9,718	107.97777778	17	571.64705882
154	31/03/2025	1	198	15,143.23	2,422.87	17,566.1	88.71767677	45	390.35777778
155	30/03/2025	7	561	51,365.9	8,218.6	59,584.5	106.21122995	143	416.67482517
156	29/03/2025	6	715	63,671.54	10,187.46	73,859	103.2993007	136	543.08088235
157	28/03/2025	5	286	19,679.42	3,148.68	22,828.1	79.81853147	53	430.71886792
158	27/03/2025	4	211	19,285.79	3,085.71	22,371.5	106.02606635	45	497.14444444
159	26/03/2025	3	104	7,380.31	1,180.89	8,561.2	82.31923077	28	305.75714286
160	25/03/2025	2	67	13,930.16	2,228.84	16,159	241.17910448	21	769.47619048
161	24/03/2025	1	172	13,566.36	2,170.64	15,737	91.49418605	36	437.13888889
162	23/03/2025	7	622	45,690.79	7,310.51	53,001.3	85.21109325	131	404.59007634
163	22/03/2025	6	779	84,120.66	13,459.34	97,580	125.26315789	130	750.61538462
164	21/03/2025	5	202	16,878.85	2,700.65	19,579.5	96.92821782	53	369.4245283
165	20/03/2025	4	77	5,429.83	868.77	6,298.6	81.8	22	286.3
166	19/03/2025	3	86	6,096.26	975.44	7,071.7	82.22906977	20	353.585
167	18/03/2025	2	84	4,877.58	780.42	5,658	67.35714286	17	332.82352941
168	17/03/2025	1	752	60,829.8	9,732.8	70,562.6	93.83324468	166	425.07590361
169	16/03/2025	7	1,020	80,807.75	12,929.25	93,737	91.89901961	198	473.41919192
170	15/03/2025	6	757	60,399.22	9,663.88	70,063.1	92.55363276	156	449.1224359
171	14/03/2025	5	96	7,106.89	1,137.11	8,244	85.875	30	274.8
172	13/03/2025	4	84	10,485.44	1,677.66	12,163.1	144.79880952	20	608.155
173	12/03/2025	3	168	10,212.34	1,633.96	11,846.3	70.51369048	26	455.62692308
174	11/03/2025	2	130	10,404.58	1,664.72	12,069.3	92.84076923	30	402.31
175	10/03/2025	1	109	9,775.95	1,564.15	11,340.1	104.03761468	29	391.03793103
176	09/03/2025	7	779	61,988.95	9,918.25	71,907.2	92.30706033	165	435.80121212
177	08/03/2025	6	587	46,804.38	7,488.62	54,293	92.4923339	149	364.38255034
178	07/03/2025	5	163	27,325	4,372	31,697	194.4601227	27	1,173.96296296
179	06/03/2025	4	171	12,003.3	1,920.5	13,923.8	81.42573099	37	376.31891892
180	05/03/2025	3	98	7,395.68	1,183.32	8,579	87.54081633	21	408.52380952
181	04/03/2025	2	66	4,758.71	761.39	5,520.1	83.63787879	14	394.29285714
182	03/03/2025	1	71	12,912.39	2,066.01	14,978.4	210.96338028	23	651.23478261
183	02/03/2025	7	702	66,055.28	10,568.82	76,624.1	109.1511396	129	593.98527132
184	01/03/2025	6	778	71,533.64	11,445.36	82,979	106.65681234	153	542.34640523
185	28/02/2025	5	272	20,793.19	3,326.91	24,120.1	88.67683824	56	430.71607143
186	27/02/2025	4	201	15,673.33	2,507.77	18,181.1	90.45323383	35	519.46
187	26/02/2025	3	147	9,904.38	1,584.72	11,489.1	78.15714286	27	425.52222222
188	25/02/2025	2	68	5,034.48	805.52	5,840	85.88235294	18	324.44444444
189	24/02/2025	1	81	7,918.34	1,266.96	9,185.3	113.39876543	23	399.36086957
190	23/02/2025	7	688	54,575.89	8,732.11	63,308	92.01744186	142	445.83098592
191	22/02/2025	6	794	64,383.36	10,301.24	74,684.6	94.06120907	169	441.92071006
192	21/02/2025	5	216	15,782.75	2,525.25	18,308	84.75925926	39	469.43589744
193	20/02/2025	4	158	12,443.35	1,990.95	14,434.3	91.35632911	38	379.85
194	19/02/2025	3	50	3,646.8	583.5	4,230.3	84.606	18	235.01666667
195	18/02/2025	2	92	22,792.3	3,646.8	26,439.1	287.38152174	21	1,259.0047619
196	17/02/2025	1	153	10,463.19	1,674.11	12,137.3	79.32875817	24	505.72083333
197	16/02/2025	7	706	63,803.5	10,208.5	74,012	104.83286119	147	503.4829932
198	15/02/2025	6	968	74,642.33	11,942.77	86,585.1	89.44741736	182	475.74230769
199	14/02/2025	5	182	14,174.14	2,267.86	16,442	90.34065934	44	373.68181818
200	13/02/2025	4	38	3,591.98	574.72	4,166.7	109.65	13	320.51538462
201	12/02/2025	3	186	14,304.72	2,288.78	16,593.5	89.21236559	47	353.05319149
202	11/02/2025	2	124	9,454.37	1,512.73	10,967.1	88.44435484	28	391.68214286
203	10/02/2025	1	83	5,870.01	939.19	6,809.2	82.03855422	26	261.89230769
204	09/02/2025	7	598	49,133.86	7,861.44	56,995.3	95.30986622	131	435.07862595
205	08/02/2025	6	574	83,196.6	13,311.4	96,508	168.13240418	123	784.61788618
206	07/02/2025	5	218	11,856.91	1,897.09	13,754	63.09174312	29	474.27586207
207	06/02/2025	4	117	9,789.48	1,566.32	11,355.8	97.05811966	35	324.45142857
208	05/02/2025	3	68	4,931.29	789.01	5,720.3	84.12205882	20	286.015
209	04/02/2025	2	172	13,510.02	2,161.58	15,671.6	91.11395349	33	474.8969697
210	03/02/2025	1	738	53,571.6	8,571.5	62,143.1	84.20474255	174	357.14425287
211	02/02/2025	7	994	79,570.62	12,731.38	92,302	92.85915493	219	421.47031963
212	01/02/2025	6	698	50,704.81	8,112.79	58,817.6	84.26590258	155	379.4683871
213	31/01/2025	5	535	41,907.5	6,705.2	48,612.7	90.86485981	131	371.08931298
214	30/01/2025	4	232	17,160.35	2,745.65	19,906	85.80172414	37	538
215	29/01/2025	3	81	6,241.47	998.63	7,240.1	89.38395062	22	329.09545455
216	28/01/2025	2	236	14,466.4	2,314.6	16,781	71.1059322	41	409.29268293
217	27/01/2025	1	168	10,644.91	1,703.19	12,348.1	73.50059524	37	333.73243243
218	26/01/2025	7	835	82,686.71	13,229.89	95,916.6	114.87017964	171	560.91578947
219	25/01/2025	6	875	78,414.62	12,546.38	90,961	103.95542857	172	528.84302326
220	24/01/2025	5	288	21,151.83	3,384.27	24,536.1	85.19479167	39	629.13076923
221	23/01/2025	4	177	14,408.16	2,305.34	16,713.5	94.42655367	44	379.85227273
222	22/01/2025	3	224	39,393.03	6,302.87	45,695.9	203.99955357	43	1,062.69534884
223	21/01/2025	2	95	8,748.6	1,399.8	10,148.4	106.82526316	24	422.85
224	20/01/2025	1	72	5,395.86	863.34	6,259.2	86.93333333	18	347.73333333
225	19/01/2025	7	762	59,432.87	9,509.33	68,942.2	90.47532808	151	456.57086093
226	18/01/2025	6	587	53,096.79	8,495.51	61,592.3	104.92725724	128	481.18984375
227	17/01/2025	5	222	19,648.25	3,143.75	22,792	102.66666667	47	484.93617021
228	16/01/2025	4	72	5,541.38	886.62	6,428	89.27777778	14	459.14285714
229	15/01/2025	3	259	27,679.09	4,428.61	32,107.7	123.96795367	61	526.3557377
230	14/01/2025	2	109	9,516.38	1,522.62	11,039	101.27522936	21	525.66666667
231	13/01/2025	1	211	18,868.71	3,018.99	21,887.7	103.73317536	47	465.69574468
232	12/01/2025	7	371	34,630.16	5,540.84	40,171	108.27762803	88	456.48863636
233	11/01/2025	6	525	41,190.45	6,590.5	47,780.95	91.01133333	114	419.13114035
234	10/01/2025	5	107	9,111.62	1,457.88	10,569.5	98.78037383	28	377.48214286
235	09/01/2025	4	240	19,549.14	3,127.86	22,677	94.4875	54	419.94444444
236	08/01/2025	3	214	15,273.45	2,443.75	17,717.2	82.79065421	48	369.10833333
237	07/01/2025	2	191	24,791.36	3,966.64	28,758	150.56544503	50	575.16
238	06/01/2025	1	176	18,394.89	2,943.21	21,338.1	121.23920455	45	474.18
239	05/01/2025	7	261	20,723.3	3,315.7	24,039	92.10344828	75	320.52
240	04/01/2025	6	529	67,744.46	10,839.14	78,583.6	148.55122873	110	714.39636364
241	03/01/2025	5	449	72,037.96	11,526.04	83,564	186.11135857	113	739.50442478
242	02/01/2025	4	545	55,127.58	8,820.42	63,948	117.33577982	151	423.49668874
243	01/01/2025	3	340	34,776.31	5,564.19	40,340.5	118.64852941	94	429.15425532
243			105,252	8,825,599.68	1,412,097.78	10,237,697.46	97.26843632425037	22,816	448.7069363604488
